timestamp;latitude;longitude;weather_id;weather_main;weather_description;weather_icon;base;temp;feels_like;temp_min;temp_max;pressure;humidity;sea_level;grnd_level;visibility;wind_speed;wind_deg;wind_gust;clouds_all;dt;sys_type;sys_id;country;sunrise;sunset;timezone;city_id;city_name;cod
2024-08-13T17:39:01.557201;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.61;19.56;17.83;20.32;1011;74;1011;1007;10000;3.09;240;;51;1723588532;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:40:02.066352;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.61;19.56;17.83;20.32;1011;74;1011;1007;10000;3.09;240;;51;1723588532;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:41:01.571130;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.61;19.56;17.83;20.32;1011;74;1011;1007;10000;3.09;240;;51;1723588532;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:42:02.065989;515.084;-0.1254;803;Clouds;broken clouds;04n;stations;19.52;19.46;17.81;20.3;1011;74;1011;1007;10000;3.09;240;;51;1723588474;2;2075535;GB;1723524206;1723577243;3600;2643743;London;200
2024-08-13T17:43:01.557191;515.084;-0.1254;803;Clouds;broken clouds;04n;stations;19.52;19.46;17.81;20.3;1011;74;1011;1007;10000;3.09;240;;51;1723588474;2;2075535;GB;1723524206;1723577243;3600;2643743;London;200
2024-08-13T17:44:02.058013;515.084;-0.1254;803;Clouds;broken clouds;04n;stations;19.52;19.46;17.81;20.3;1011;74;1011;1007;10000;3.09;240;;51;1723588474;2;2075535;GB;1723524206;1723577243;3600;2643743;London;200
2024-08-13T17:45:01.541737;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:46:02.045740;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:47:01.567692;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:48:02.068396;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:49:01.565321;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:50:02.080082;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:51:01.582441;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:52:02.070187;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:53:01.572948;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:54:02.070573;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:55:01.581103;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.31;19.23;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723588910;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:56:02.281664;515.073;-0.1276;803;Clouds;broken clouds;04n;stations;19.32;19.24;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723589356;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:57:01.978662;515.073;-0.1276;803;Clouds;broken clouds;04n;stations;19.32;19.24;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723589356;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:58:01.681166;515.073;-0.1276;803;Clouds;broken clouds;04n;stations;19.32;19.24;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723589356;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T17:59:02.428760;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723589853;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T18:00:04.242583;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723589853;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T18:01:01.940845;515.072;-0.1276;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723590003;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:02:02.666777;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723589853;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T18:03:02.366225;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723589853;2;2075535;GB;1723524207;1723577243;3600;2643743;London;200
2024-08-13T18:04:02.069945;515.072;-0.1276;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723590003;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:05:01.781411;515.072;-0.1276;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723590003;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:06:02.548927;515.072;-0.1276;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723590003;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:07:02.357183;515.072;-0.1276;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723590003;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:08:02.210057;515.072;-0.1276;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723590003;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:09:01.955901;515.072;-0.1276;803;Clouds;broken clouds;04n;stations;19.4;19.33;17.83;20.1;1011;74;1011;1007;10000;3.09;240;;51;1723590003;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:10:02.732027;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723590605;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:11:02.480934;515.105;-0.1336;803;Clouds;broken clouds;04n;stations;19.36;19.28;18.27;20.03;1011;74;1011;1007;10000;3.6;230;;52;1723590546;2;2075535;GB;1723610704;1723663529;3600;2643743;London;200
2024-08-13T18:12:02.199817;515.105;-0.1336;803;Clouds;broken clouds;04n;stations;19.36;19.28;18.27;20.03;1011;74;1011;1007;10000;3.6;230;;52;1723590546;2;2075535;GB;1723610704;1723663529;3600;2643743;London;200
2024-08-13T18:13:01.947922;515.105;-0.1336;803;Clouds;broken clouds;04n;stations;19.36;19.28;18.27;20.03;1011;74;1011;1007;10000;3.6;230;;52;1723590546;2;2075535;GB;1723610704;1723663529;3600;2643743;London;200
2024-08-13T18:14:01.672924;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723590605;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:15:02.408328;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723590605;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:16:02.157126;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723590605;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:17:01.845406;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723590605;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:18:02.620939;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723590605;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:19:02.377003;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723590605;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:20:02.106501;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723590605;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:21:01.842168;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591213;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:22:02.700172;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591213;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:23:02.447697;515.073;-0.1277;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591157;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:24:02.224952;515.073;-0.1277;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591157;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:25:01.966254;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591213;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:26:02.686075;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591213;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:27:02.448104;515.073;-0.1277;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591157;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:28:02.155535;515.073;-0.1277;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591157;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:29:01.959120;515.073;-0.1277;803;Clouds;broken clouds;04n;stations;19.4;19.33;18.34;20.1;1011;74;1011;1007;10000;3.6;230;;51;1723591157;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:30:01.744567;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.39;19.34;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;51;1723591796;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:31:02.552723;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.3;19.24;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;59;1723591828;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:32:02.351253;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.3;19.24;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;59;1723591828;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:33:02.076136;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.3;19.24;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;59;1723591828;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:34:01.815393;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.39;19.34;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;51;1723591796;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:35:02.605803;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.39;19.34;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;51;1723591796;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:36:02.443250;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.39;19.34;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;51;1723591796;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:37:02.214265;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.39;19.34;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;51;1723591796;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:38:01.991554;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.39;19.34;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;51;1723591796;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:39:01.753131;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.39;19.34;17.8;19.88;1011;75;1011;1007;10000;3.6;230;;51;1723591796;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:40:02.527156;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592405;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:41:02.263580;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592405;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:42:02.019558;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:43:01.793281;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:44:02.635160;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:45:02.519004;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:46:02.280628;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:47:02.008186;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:48:01.739128;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:49:02.538239;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:50:02.287993;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:51:01.998218;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:52:01.795405;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.29;19.23;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723592524;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:53:02.519712;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:54:02.323977;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:55:02.051060;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:56:01.988629;515.072;-0.1276;803;Clouds;broken clouds;04n;stations;19.13;19.06;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593128;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:57:01.722949;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:58:02.466388;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T18:59:02.259498;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:00:01.978034;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:01:01.800466;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:02:02.528406;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;19.04;18.96;17.24;19.88;1011;75;1011;1007;10000;3.6;250;;59;1723593148;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:03:02.334806;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:04:02.115246;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:05:02.041711;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:06:01.772757;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:07:02.584281;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:08:02.340351;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:09:02.139741;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:10:01.937047;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:11:02.723478;515.074;-0.1278;803;Clouds;broken clouds;04n;stations;18.77;18.69;16.69;19.36;1011;76;1011;1007;10000;4.12;240;;59;1723593785;2;2075535;GB;1723610703;1723663527;3600;2643743;London;200
2024-08-13T19:46:02.244073,51.5072,-0.1276,804,Clouds,overcast clouds,04n,stations,18.26,18.18,16.97,18.88,1012,78,1012,1007,10000,3.09,250,,100,1723596071,2,2075535,GB,1723610703,1723663527,3600,2643743,London,200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-08-13T19:52:01.838107,51.5084,-0.1254,804,Clouds,overcast clouds,04n,stations,18.21,18.12,16.95,18.86,1012,78,1012,1007,10000,3.09,250,,100,1723596572,2,2075535,GB,1723610702,1723663526,3600,2643743,London,200
2024-08-13T19:53:02.751267,51.5084,-0.1254,804,Clouds,overcast clouds,04n,stations,18.21,18.12,16.95,18.86,1012,78,1012,1007,10000,3.09,250,,100,1723596572,2,2075535,GB,1723610702,1723663526,3600,2643743,London,200
2024-08-13T19:54:02.533498,51.5072,-0.1276,804,Clouds,overcast clouds,04n,stations,18.26,18.18,16.97,18.88,1012,78,1012,1007,10000,3.09,250,,100,1723596071,2,2075535,GB,1723610703,1723663527,3600,2643743,London,200
2024-08-13T19:55:02.276436,51.5084,-0.1254,804,Clouds,overcast clouds,04n,stations,18.21,18.12,16.95,18.86,1012,78,1012,1007,10000,3.09,250,,100,1723596572,2,2075535,GB,1723610702,1723663526,3600,2643743,London,200
2024-08-13T19:56:02.008770,51.5074,-0.1278,804,Clouds,overcast clouds,04n,stations,18.25,18.17,16.97,18.88,1012,78,1012,1007,10000,3.09,250,,100,1723596964,2,2075535,GB,1723610703,1723663527,3600,2643743,London,200
2024-08-13T19:57:01.740284,51.5074,-0.1278,804,Clouds,overcast clouds,04n,stations,18.25,18.17,16.97,18.88,1012,78,1012,1007,10000,3.09,250,,100,1723596964,2,2075535,GB,1723610703,1723663527,3600,2643743,London,200
2024-08-13T19:58:02.496155,51.5074,-0.1278,804,Clouds,overcast clouds,04n,stations,18.25,18.17,16.97,18.88,1012,78,1012,1007,10000,3.09,250,,100,1723596964,2,2075535,GB,1723610703,1723663527,3600,2643743,London,200
